,Unnamed: 0,Unnamed: 0.1,p_GEO.id2,p_GEO.display-label,p_HC01_VC03,county_fips,SNAPSPTH16,FMRKTPTH16,PCT_FMRKT_SNAP16,PCT_FMRKT_WIC16,PCT_FMRKT_WICCASH16,PCT_FMRKT_SFMNP16,QUA_FMRKT_SNAP16,QUA_FMRKT_WIC16,QUA_FMRKT_WICCASH16,QUA_FMRKT_SFMNP16
165,165,15648,3223770,"Enterprise CDP, Nevada",155773,[34007],0.855467346,0.023522493,0.16666666670000002,0.33333333330000003,0.0,0.16666666670000002,0.0039204155007840835,0.007840830999215917,0.0,0.0039204155007840835
166,166,25051,4827684,"Frisco city, Texas",155363,[48127],1.6367117530000002,0.0,,,,,,,,
167,167,26720,5101000,"Alexandria city, Virginia",154710,[55039],0.612697107,0.039160401,0.5,0.75,0.0,0.25,0.0195802005,0.029370300749999998,0.0,0.00979010025
168,168,11642,2567000,"Springfield city, Massachusetts",154613,[18105],0.48569491,0.027492165,0.75,0.5,0.25,0.5,0.02061912375,0.0137460825,0.00687304125,0.0137460825
169,169,25706,4856000,"Pasadena city, Texas",153909,[48121],0.372848909,0.006202089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170,170,5399,1349008,"Macon-Bibb County, Georgia",153621,[25017],0.522977899,0.037741214,0.6333333333,0.6833333333,0.18333333329999998,0.65,0.023902768865408628,0.025789829565408626,0.006919222565408626,0.024531789100000003
171,171,3008,658072,"Pomona city, California",152366,[36063],0.833498616,0.037778974,0.375,0.625,0.5,0.625,0.01416711525,0.02361185875,0.018889487,0.02361185875
172,172,3263,677000,"Sunnyvale city, California",151565,[36025],1.180721833,0.19770226,0.11111111109999999,0.7777777777999999,0.44444444439999997,0.44444444439999997,0.021966917775581084,0.15376842444883781,0.08786767110232434,0.08786767110232434
173,173,3694,843000,"Lakewood city, Colorado",151411,[31121],0.38323965299999996,0.0,,,,,,,,
174,174,9416,2036000,"Kansas City city, Kansas",151042,[6087],0.5703751979999999,0.036406928,0.5,0.7,0.0,0.3,0.018203464,0.025484849599999998,0.0,0.010922078399999998
175,175,2373,622804,"Escondido city, California",150783,[35027],1.2138212640000001,0.205877812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
176,176,4465,1232000,"Hollywood city, Florida",149750,[51015],0.50779809,0.013333867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,177,7112,1765000,"Rockford city, Illinois",148640,[26163],1.308664587,0.016005798999999998,0.7142857143000001,0.5357142857,0.07142857142999999,0.5357142857,0.011432713571657226,0.008574535178342774,0.0011432713571657223,0.008574535178342774
178,178,6665,1738570,"Joliet city, Illinois",148172,[27137],0.773827383,0.055005501,0.4545454545,0.09090909091,0.0,0.09090909091,0.025002500452045204,0.005000500090959096,0.0,0.005000500090959096
179,179,16210,3457000,"Paterson city, New Jersey",147890,[48373],0.886968862,0.020869856000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
180,180,24163,4715160,"Clarksville city, Tennessee",147771,[40031],0.865838082,0.008187594,1.0,0.0,0.0,0.0,0.008187594,0.0,0.0,0.0
181,181,3917,908000,"Bridgeport city, Connecticut",147586,[19149],0.42328042299999996,0.11904761900000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,182,3309,680000,"Torrance city, California",147190,[36003],0.994824083,0.127450772,0.6666666667,1.0,0.6666666667,1.0,0.08496718133758169,0.127450772,0.08496718133758169,0.127450772
183,183,6904,1751622,"Naperville city, Illinois",146431,[27159],0.993144878,0.145338275,1.0,0.0,0.0,0.0,0.145338275,0.0,0.0,0.0
184,184,5551,1369000,"Savannah city, Georgia",145094,[26081],0.702692265,0.031144256000000002,0.5,0.45,0.25,0.45,0.015572128000000001,0.014014915200000002,0.0077860640000000005,0.014014915200000002
185,185,10603,2250115,"Metairie CDP, Louisiana",144822,[42125],0.6222523529999999,0.014424395,0.33333333330000003,0.33333333330000003,0.0,0.33333333330000003,0.004808131666185854,0.004808131666185854,0.0,0.004808131666185854
186,186,17875,3673000,"Syracuse city, New York",144405,[39155],0.945538627,0.01981915,0.25,0.0,0.0,0.0,0.0049547875,0.0,0.0,0.0
187,187,25530,4847892,"Mesquite city, Texas",144118,[47065],1.102762357,0.019567393,0.7142857143000001,0.0,0.0,0.0,0.013976709285993821,0.0,0.0,0.0
188,188,2957,656000,"Pasadena city, California",141231,[36035],0.90411434,0.055733076,0.6666666667,0.6666666667,0.0,0.6666666667,0.037155384001857764,0.037155384001857764,0.0,0.037155384001857764
189,189,19441,3921000,"Dayton city, Ohio",140939,[17085],0.57035676,0.32154340800000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190,190,25284,4839148,"Killeen city, Texas",140513,[42129],0.701676898,0.028132719,0.0,0.1,0.0,0.1,0.0,0.0028132719000000003,0.0,0.0028132719000000003
191,191,2922,653980,"Orange city, California",140289,[36027],0.567397803,0.047542559000000005,0.28571428569999996,0.3571428571,0.14285714289999998,0.14285714289999998,0.013583588285035106,0.01697948535510532,0.006791794144894681,0.006791794144894681
192,192,2437,628000,"Fullerton city, California",139976,[36045],0.8903040190000001,0.140343491,0.1875,0.1875,0.1875,0.125,0.026314404562499998,0.026314404562499998,0.026314404562499998,0.017542936375
193,193,25476,4845384,"McAllen city, Texas",139838,[48055],0.5365110989999999,0.024294842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,194,27348,5305210,"Bellevue city, Washington",139014,[56017],1.068604403,0.213720881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,195,4650,1245975,"Miramar city, Florida",136415,[51031],0.993291115,0.0181977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,196,26959,5135000,"Hampton city, Virginia",136255,[55045],0.629354911,0.053944707,0.5,0.5,0.0,0.0,0.0269723535,0.0269723535,0.0,0.0
197,197,26584,4983470,"West Valley City city, Utah",135546,[17075],0.905861039,0.035293287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198,198,12342,2684000,"Warren city, Michigan",135147,[8105],1.1470220979999999,0.174231205,1.0,0.0,0.5,0.0,0.174231205,0.0,0.0871156025,0.0
199,199,9570,2052575,"Olathe city, Kansas",134368,[6073],0.49795308,0.014166231000000001,0.3191489362,0.40425531909999995,0.2765957447,0.2978723404,0.004521137553613463,0.005726774233349312,0.003918319213037226,0.0042197283826170325
200,200,3865,877290,"Thornton city, Colorado",132310,[31133],0.722724987,0.0,,,,,,,,
201,201,23373,4516000,"Columbia city, South Carolina",132236,[5129],1.129659847,0.125517761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,202,12295,2676460,"Sterling Heights city, Michigan",131996,[9001],0.48622592299999995,0.032832827,0.06451612903,0.16129032259999998,0.03225806452,0.1290322581,0.002118246903151668,0.00529561725869999,0.001059123451739998,0.004236493807616649
203,203,26174,4876000,"Waco city, Texas",131996,[48127],1.6367117530000002,0.0,,,,,,,,
204,204,25534,4848072,"Midland city, Texas",131286,[45091],0.797147418,0.015472332,0.25,0.25,0.0,0.5,0.003868083,0.003868083,0.0,0.007736166
205,205,24759,4813024,"Carrollton city, Texas",131240,[47165],0.795092088,0.011107223999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206,206,23358,4513330,"Charleston city, South Carolina",131204,[5093],1.315123925,0.04669079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207,207,24902,4819972,"Denton city, Texas",131097,[46109],1.105151958,0.09751340800000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,208,3978,952000,"New Haven city, Connecticut",130884,[19133],0.899078445,0.0,,,,,,,,
209,209,3090,662938,"Roseville city, California",130705,[36019],1.138891287,0.074007376,0.16666666670000002,0.6666666667,0.33333333330000003,0.6666666667,0.01233456266913358,0.049338250669133575,0.024669125330866425,0.049338250669133575
210,210,8245,1912000,"Cedar Rapids city, Iowa",130330,[21219],0.677782296,0.081333876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211,211,4278,1214400,"Coral Springs city, Florida",130110,[48499],0.69716086,0.022610622,1.0,0.0,0.0,0.0,0.022610622,0.0,0.0,0.0
212,212,3363,682954,"Visalia city, California",130047,[34027],0.328703397,0.026082262999999998,0.3076923077,0.4615384615,0.2307692308,0.1538461538,0.008025311692508325,0.012037967537458373,0.0060189837700333,0.004012655844950049
213,213,1305,471510,"Surprise city, Arizona",129534,[20053],0.9086599240000001,0.0,,,,,,,,
214,214,4391,1225175,"Gainesville city, Florida",129394,[49023],0.809869815,0.0,,,,,,,,
215,215,15982,3421000,"Elizabeth city, New Jersey",129363,[48357],0.735817323,0.0,,,,,,,,
216,216,3295,678582,"Thousand Oaks city, California",128909,[34033],0.751413498,0.01576392,1.0,0.0,1.0,1.0,0.01576392,0.0,0.01576392,0.01576392
217,217,4023,973000,"Stamford city, Connecticut",128851,[19133],0.899078445,0.0,,,,,,,,
218,218,2224,616000,"Concord city, California",128160,[36003],0.994824083,0.127450772,0.6666666667,1.0,0.6666666667,1.0,0.08496718133758169,0.127450772,0.08496718133758169,0.127450772
219,219,9711,2071000,"Topeka city, Kansas",127139,[6107],1.019140512,0.023890348,0.2727272727,0.2727272727,0.2727272727,0.2727272727,0.0065155494538939,0.0065155494538939,0.0065155494538939,0.0065155494538939
220,220,27571,5335415,"Kent city, Washington",126561,[72017],,,,,,,,,,
221,221,3202,672016,"Simi Valley city, California",126546,[35045],0.796554251,0.026069047999999997,0.6666666667,1.0,0.0,1.0,0.0173793653342023,0.026069047999999997,0.0,0.026069047999999997
222,222,10553,2240735,"Lafayette city, Louisiana",126476,[42091],0.48607096899999996,0.01703733,0.2142857143,0.28571428569999996,0.07142857142999999,0.28571428569999996,0.0036508564288148192,0.00486780857118518,0.0012169521428814817,0.00486780857118518
223,223,24364,4751560,"Murfreesboro city, Tennessee",126188,[39175],0.730928053,0.090424089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,224,3149,669084,"Santa Clara city, California",124635,[34025],0.539003738,0.015978372,0.1,0.3,0.5,0.4,0.0015978372000000002,0.0047935116000000005,0.007989186,0.006391348800000001
225,225,3955,937000,"Hartford city, Connecticut",124390,[19137],1.116544417,0.09779951099999999,0.0,1.0,1.0,0.0,0.0,0.09779951099999999,0.09779951099999999,0.0
226,226,2324,620802,"East Los Angeles CDP, California",123905,[35021],2.506265664,0.0,,,,,,,,
227,227,24524,4801000,"Abilene city, Texas",122762,[45023],1.512279502,0.0,,,,,,,,
228,228,5077,1303440,"Athens-Clarke County unified government (balance), Georgia",122292,[26005],0.669274529,0.04327206,0.6,0.4,0.2,0.6,0.025963236,0.017308824,0.008654412,0.025963236
229,229,3356,682590,"Victorville city, California",121721,[36045],0.8903040190000001,0.140343491,0.1875,0.1875,0.1875,0.125,0.026314404562499998,0.026314404562499998,0.026314404562499998,0.017542936375
230,230,3341,681666,"Vallejo city, California",120599,[36059],0.441486106,0.017627616999999998,0.5,0.5416666667,0.25,0.5416666667,0.008813808499999999,0.009548292542254252,0.0044069042499999996,0.009548292542254252
231,231,2034,606000,"Berkeley city, California",120179,[35007],1.0813678279999999,0.163225333,0.0,1.0,0.0,1.0,0.0,0.163225333,0.0,0.163225333
232,232,21528,4202000,"Allentown city, Pennsylvania",120128,[36105],1.178682994,0.10695044199999999,0.25,0.625,0.25,0.625,0.026737610499999998,0.06684402625,0.026737610499999998,0.06684402625
233,233,20862,4052500,"Norman city, Oklahoma",119820,[20163],0.902941949,0.0,,,,,,,,
234,234,7601,1822000,"Evansville city, Indiana",119806,[24017],0.517316086,0.025363812000000003,0.25,0.5,0.25,0.25,0.006340953000000001,0.012681906000000001,0.006340953000000001,0.006340953000000001
235,235,11706,2603000,"Ann Arbor city, Michigan",119303,[10001],0.87991748,0.022879761000000002,0.5,0.0,0.0,0.0,0.011439880500000001,0.0,0.0,0.0
236,236,13850,2915670,"Columbia city, Missouri",118620,[17021],0.990723228,0.060043832000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
237,237,24625,4807000,"Beaumont city, Texas",118424,[46135],0.604291947,0.044216484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
238,238,18890,3825700,"Fargo city, North Dakota",118099,[41043],0.8811630540000001,0.032560298,1.0,0.75,0.75,1.0,0.032560298,0.0244202235,0.0244202235,0.032560298
239,239,14109,2935000,"Independence city, Missouri",117369,[15003],0.582725925,0.043320354000000005,0.6511627907,0.0,0.0,0.6744186046999999,0.028208602604751914,0.0,0.0,0.029216052699790065
240,240,4581,1239925,"Lehigh Acres CDP, Florida",116849,[48505],1.690013241,0.0,,,,,,,,
241,241,25888,4863500,"Round Rock city, Texas",116369,[46047],1.3140604470000001,0.146006716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
242,242,7224,1772000,"Springfield city, Illinois",116313,[27091],0.94558475,0.0,,,,,,,,
243,243,26501,4962470,"Provo city, Utah",116199,[17031],0.6670351370000001,0.021139622,0.37272727269999995,0.07272727272999999,0.03636363636000001,0.15454545449999998,0.007879313653968918,0.0015374270546031077,0.0007687135271958561,0.0032670324899481988
244,244,2357,622230,"El Monte city, California",115958,[36063],0.833498616,0.037778974,0.375,0.625,0.5,0.625,0.01416711525,0.02361185875,0.018889487,0.02361185875
245,245,25658,4853388,"Odessa city, Texas",115930,[46077],0.8831567020000001,0.0,,,,,,,,
246,246,7027,1759000,"Peoria city, Illinois",115424,[27157],0.50925273,0.047007944,1.0,0.0,0.0,0.0,0.047007944,0.0,0.0,0.0
247,247,3469,803455,"Arvada city, Colorado",115320,[31053],0.655203997,0.054411405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,248,18753,3774440,"Wilmington city, North Carolina",115261,[42007],0.762014545,0.023890724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
249,249,12044,2646000,"Lansing city, Michigan",115222,[9005],0.509390867,0.087637138,0.1875,0.1875,0.25,0.25,0.016431963375,0.016431963375,0.0219092845,0.0219092845
250,250,25711,4856348,"Pearland city, Texas",113693,[42129],0.701676898,0.028132719,0.0,0.1,0.0,0.1,0.0,0.0028132719000000003,0.0,0.0028132719000000003
251,251,2308,619766,"Downey city, California",113358,[36055],0.754954683,0.038784209,0.6551724138,0.7586206897,0.1724137931,0.3448275862,0.025410343827853683,0.029422503381048945,0.0066869325860731575,0.013373865172146315
252,252,4637,1245060,"Miami Gardens city, Florida",113187,[51001],1.406299005,0.09105533099999999,0.33333333330000003,0.0,0.0,0.33333333330000003,0.03035177699696482,0.0,0.0,0.03035177699696482
253,253,2140,611194,"Carlsbad city, California",113147,[34035],0.400747863,0.017977474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,254,4209,1208150,"Brandon CDP, Florida",113124,[49021],0.402173405,0.040050464,0.5,0.0,0.0,0.0,0.020025232,0.0,0.0,0.0
255,255,2235,616532,"Costa Mesa city, California",112930,[36019],1.138891287,0.074007376,0.16666666670000002,0.6666666667,0.33333333330000003,0.6666666667,0.01233456266913358,0.049338250669133575,0.024669125330866425,0.049338250669133575
256,256,4262,1212875,"Clearwater city, Florida",112794,[51093],0.756002478,0.054650782,0.5,0.0,0.0,0.0,0.027325391,0.0,0.0,0.0
257,257,2381,623182,"Fairfield city, California",112790,[36029],0.884320653,0.024971608,0.2173913043,0.3913043478,0.34782608700000006,0.4347826087,0.005428610433588314,0.009771498781957263,0.008685776696737897,0.01085722086967379
258,258,13068,2754880,"Rochester city, Minnesota",112683,[12127],0.883292656,0.0075562369999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
259,259,6420,1723074,"Elgin city, Illinois",112628,[27167],0.61602181,0.0,,,,,,,,
260,260,26581,4982950,"West Jordan city, Utah",111937,[17065],0.9924327009999999,0.0,,,,,,,,
261,261,3894,883835,"Westminster city, Colorado",111895,[31079],0.613132377,0.032412284,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.032412284
262,262,25843,4861796,"Richardson city, Texas",111055,[44007],0.9821048609999999,0.037874424,0.5833333333,0.5416666667,0.5416666667,0.6666666667,0.02209341399873752,0.020515313001262477,0.020515313001262477,0.02524961600126248
263,263,2559,636546,"Inglewood city, California",111006,[34025],0.539003738,0.015978372,0.1,0.3,0.5,0.4,0.0015978372000000002,0.0047935116000000005,0.007989186,0.006391348800000001
264,264,11540,2537000,"Lowell city, Massachusetts",110964,[18105],0.48569491,0.027492165,0.75,0.5,0.25,0.5,0.02061912375,0.0137460825,0.00687304125,0.0137460825
265,265,11472,2511000,"Cambridge city, Massachusetts",110893,[18129],0.536452609,0.07850526,0.5,1.0,0.0,0.5,0.03925263,0.07850526,0.0,0.03925263
266,266,3283,678120,"Temecula city, California",110722,[36045],0.8903040190000001,0.140343491,0.1875,0.1875,0.1875,0.125,0.026314404562499998,0.026314404562499998,0.026314404562499998,0.017542936375
267,267,15805,3345140,"Manchester city, New Hampshire",110601,[48427],1.673892476,0.0,,,,,,,,
268,268,21262,4131250,"Gresham city, Oregon",110336,[1117],0.60891075,0.037982737,0.125,0.125,0.0,0.375,0.004747842125,0.004747842125,0.0,0.014243526375000001
269,269,3115,665042,"San Buenaventura (Ventura) city, California",110153,[],,,,,,,,,,
270,270,2860,650076,"Murrieta city, California",110043,[35055],0.9425878320000001,0.120973839,0.25,0.25,0.0,0.25,0.03024345975,0.03024345975,0.0,0.03024345975
271,271,1971,602252,"Antioch city, California",110026,[36003],0.994824083,0.127450772,0.6666666667,1.0,0.6666666667,1.0,0.08496718133758169,0.127450772,0.08496718133758169,0.127450772
272,272,18333,3731400,"High Point city, North Carolina",109849,[42011],0.8274832940000001,0.012053653000000001,0.2,0.0,0.0,0.2,0.0024107306000000005,0.0,0.0,0.0024107306000000005
273,273,26093,4872656,"The Woodlands CDP, Texas",109608,[47005],1.3425752469999999,0.0,,,,,,,,
274,274,4036,980000,"Waterbury city, Connecticut",109250,[19155],0.641148939,0.021371631000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275,275,3795,862000,"Pueblo city, Colorado",109122,[31019],0.565309249,0.080999534,0.0,0.75,0.0,1.0,0.0,0.0607496505,0.0,0.080999534
276,276,14708,3006550,"Billings city, Montana",109082,[6063],1.301873624,0.05368551,1.0,1.0,0.0,1.0,0.05368551,0.05368551,0.0,0.05368551
277,277,3057,660620,"Richmond city, California",108853,[35039],0.886613387,0.074925075,0.33333333330000003,0.6666666667,0.0,0.6666666667,0.0249750249975025,0.0499500500024975,0.0,0.0499500500024975
278,278,3521,812815,"Centennial city, Colorado",108448,[31099],0.610500611,0.305250305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
279,279,23549,4550875,"North Charleston city, South Carolina",108186,[5077],1.396348013,0.107411386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
280,280,4734,1254000,"Palm Bay city, Florida",107802,[51031],0.993291115,0.0181977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
281,281,3391,684200,"West Covina city, California",107786,[35051],1.035057933,0.08935751900000001,1.0,1.0,0.0,1.0,0.08935751900000001,0.08935751900000001,0.0,0.08935751900000001
282,282,27488,5322640,"Everett city, Washington",107560,[55133],0.455754004,0.030118667999999998,0.25,0.6666666667,0.41666666669999997,0.5833333333,0.0075296669999999994,0.020079112001003954,0.012549445001003953,0.017569222998996045
283,283,4793,1258050,"Pompano Beach city, Florida",107542,[49053],0.38014706600000003,0.012480888999999998,0.5,0.0,0.0,0.0,0.006240444499999999,0.0,0.0,0.0
284,284,24819,4815976,"College Station city, Texas",107445,[42133],0.6407598379999999,0.020281964,0.11111111109999999,0.11111111109999999,0.22222222219999999,0.22222222219999999,0.0022535515553302,0.0022535515553302,0.0045071031106604,0.0045071031106604
285,285,5005,1276600,"West Palm Beach city, Florida",106805,[51041],0.587250879,0.023598194,0.125,0.0,0.0,0.0,0.00294977425,0.0,0.0,0.0
286,286,2263,617918,"Daly City city, California",106480,[35057],0.7243061909999999,0.065350935,0.0,1.0,0.0,1.0,0.0,0.065350935,0.0,0.065350935
287,287,2895,652526,"Norwalk city, California",106404,[36009],0.714497213,0.051495295,0.5,0.75,0.5,0.75,0.0257476475,0.038621471250000004,0.0257476475,0.038621471250000004
288,288,3495,807850,"Boulder city, Colorado",106271,[30111],0.639581243,0.018934971000000002,0.0,0.33333333330000003,0.6666666667,0.0,0.0,0.006311656999368836,0.012623314000631167,0.0
289,289,20466,4009050,"Broken Arrow city, Oklahoma",106264,[21133],1.419810009,0.04391165,1.0,1.0,0.0,1.0,0.04391165,0.04391165,0.0,0.04391165
290,290,3651,836410,"Highlands Ranch CDP, Colorado",105264,[30095],0.6378907079999999,0.10631511800000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
291,291,28620,5531000,"Green Bay city, Wisconsin",104796,[53053],0.590668654,0.024381409,0.4285714286,0.6190476189999999,0.28571428569999996,0.6666666667,0.010449175286410898,0.015093253189315169,0.00696611685679455,0.01625427266747938
292,292,3154,669196,"Santa Maria city, California",104791,[36027],0.567397803,0.047542559000000005,0.28571428569999996,0.3571428571,0.14285714289999998,0.14285714289999998,0.013583588285035106,0.01697948535510532,0.006791794144894681,0.006791794144894681
